! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
1.43301e+06  0.000e+00   5.456e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.873e-24   1.105e-26   -1.288e-23  7.241e-24   -1.632e-117 1.032e-25   3.082e-24   9.789e-24   2.339e-24   2.360e-25   -1.873e-24  -7.528e-27  1.645e-24   0.000e+00   3.798e-29   0.000e+00   -1.105e-26  7.528e-27   3.713e-27   
1.53993e+06  0.000e+00   5.458e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.851e-24   1.092e-26   -1.284e-23  7.232e-24   -1.631e-117 1.032e-25   3.082e-24   9.789e-24   2.338e-24   2.119e-25   -1.851e-24  -7.401e-27  1.646e-24   0.000e+00   3.797e-29   0.000e+00   -1.092e-26  7.401e-27   3.710e-27   
1.65482e+06  0.000e+00   5.460e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.830e-24   1.080e-26   -1.281e-23  7.222e-24   -1.631e-117 1.032e-25   3.082e-24   9.788e-24   2.338e-24   1.892e-25   -1.830e-24  -7.282e-27  1.648e-24   0.000e+00   3.795e-29   0.000e+00   -1.080e-26  7.282e-27   3.707e-27   
1.77828e+06  0.000e+00   5.461e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.810e-24   1.069e-26   -1.278e-23  7.212e-24   -1.630e-117 1.032e-25   3.082e-24   9.787e-24   2.337e-24   1.680e-25   -1.810e-24  -7.172e-27  1.650e-24   0.000e+00   3.794e-29   0.000e+00   -1.069e-26  7.172e-27   3.703e-27   
1.91095e+06  0.000e+00   5.463e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.792e-24   1.058e-26   -1.275e-23  7.202e-24   -1.629e-117 1.032e-25   3.082e-24   9.786e-24   2.337e-24   1.484e-25   -1.792e-24  -7.071e-27  1.651e-24   0.000e+00   3.792e-29   0.000e+00   -1.058e-26  7.071e-27   3.701e-27   
2.05353e+06  0.000e+00   5.463e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.776e-24   1.049e-26   -1.272e-23  7.190e-24   -1.628e-117 1.032e-25   3.082e-24   9.784e-24   2.336e-24   1.306e-25   -1.776e-24  -6.981e-27  1.653e-24   0.000e+00   3.790e-29   0.000e+00   -1.049e-26  6.981e-27   3.698e-27   
2.20673e+06  0.000e+00   5.464e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.762e-24   1.041e-26   -1.269e-23  7.179e-24   -1.627e-117 1.032e-25   3.082e-24   9.782e-24   2.335e-24   1.147e-25   -1.762e-24  -6.902e-27  1.655e-24   0.000e+00   3.788e-29   0.000e+00   -1.041e-26  6.902e-27   3.695e-27   
2.37137e+06  0.000e+00   5.464e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.750e-24   1.034e-26   -1.267e-23  7.166e-24   -1.626e-117 1.032e-25   3.081e-24   9.779e-24   2.333e-24   1.006e-25   -1.750e-24  -6.833e-27  1.656e-24   0.000e+00   3.786e-29   0.000e+00   -1.034e-26  6.833e-27   3.693e-27   
2.54830e+06  0.000e+00   5.464e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.740e-24   1.028e-26   -1.264e-23  7.153e-24   -1.625e-117 1.032e-25   3.081e-24   9.776e-24   2.332e-24   8.840e-26   -1.740e-24  -6.776e-27  1.658e-24   0.000e+00   3.784e-29   0.000e+00   -1.028e-26  6.776e-27   3.690e-27   
2.73842e+06  0.000e+00   5.464e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.731e-24   1.023e-26   -1.262e-23  7.139e-24   -1.624e-117 1.032e-25   3.081e-24   9.773e-24   2.331e-24   7.795e-26   -1.731e-24  -6.729e-27  1.660e-24   0.000e+00   3.783e-29   0.000e+00   -1.023e-26  6.729e-27   3.688e-27   
2.94273e+06  0.000e+00   5.463e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.725e-24   1.019e-26   -1.260e-23  7.124e-24   -1.623e-117 1.032e-25   3.081e-24   9.770e-24   2.329e-24   6.923e-26   -1.725e-24  -6.694e-27  1.662e-24   0.000e+00   3.782e-29   0.000e+00   -1.019e-26  6.694e-27   3.686e-27   
3.16228e+06  0.000e+00   5.467e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.722e-24   1.018e-26   -1.257e-23  7.099e-24   -1.625e-117 1.032e-25   3.081e-24   9.777e-24   2.332e-24   6.261e-26   -1.722e-24  -6.689e-27  1.666e-24   0.000e+00   3.795e-29   0.000e+00   -1.018e-26  6.689e-27   3.684e-27   
3.39821e+06  0.000e+00   5.524e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.790e-24   1.071e-26   -1.247e-23  6.892e-24   -1.684e-117 1.032e-25   3.081e-24   9.919e-24   2.394e-24   7.177e-26   -1.790e-24  -7.225e-27  1.725e-24   0.000e+00   4.101e-29   0.000e+00   -1.071e-26  7.225e-27   3.693e-27   
3.65174e+06  0.000e+00   5.556e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.847e-24   1.116e-26   -1.237e-23  6.754e-24   -1.723e-117 1.032e-25   3.081e-24   9.997e-24   2.427e-24   7.493e-26   -1.847e-24  -7.683e-27  1.780e-24   0.000e+00   4.398e-29   0.000e+00   -1.116e-26  7.683e-27   3.704e-27   
3.92419e+06  0.000e+00   5.569e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.865e-24   1.130e-26   -1.231e-23  6.683e-24   -1.738e-117 1.032e-25   3.081e-24   1.003e-23   2.441e-24   6.610e-26   -1.865e-24  -7.836e-27  1.807e-24   0.000e+00   4.544e-29   0.000e+00   -1.130e-26  7.836e-27   3.709e-27   
4.21697e+06  0.000e+00   5.576e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.872e-24   1.137e-26   -1.227e-23  6.633e-24   -1.744e-117 1.032e-25   3.081e-24   1.004e-23   2.448e-24   5.704e-26   -1.872e-24  -7.909e-27  1.823e-24   0.000e+00   4.634e-29   0.000e+00   -1.137e-26  7.909e-27   3.710e-27   
4.53158e+06  0.000e+00   5.580e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.880e-24   1.143e-26   -1.223e-23  6.588e-24   -1.748e-117 1.032e-25   3.081e-24   1.005e-23   2.452e-24   5.091e-26   -1.880e-24  -7.975e-27  1.837e-24   0.000e+00   4.708e-29   0.000e+00   -1.143e-26  7.975e-27   3.711e-27   
4.86968e+06  0.000e+00   5.584e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.888e-24   1.150e-26   -1.220e-23  6.547e-24   -1.751e-117 1.032e-25   3.081e-24   1.006e-23   2.456e-24   4.731e-26   -1.888e-24  -8.047e-27  1.849e-24   0.000e+00   4.777e-29   0.000e+00   -1.150e-26  8.047e-27   3.713e-27   
5.23299e+06  0.000e+00   5.587e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.898e-24   1.157e-26   -1.217e-23  6.510e-24   -1.754e-117 1.032e-25   3.081e-24   1.007e-23   2.459e-24   4.530e-26   -1.898e-24  -8.120e-27  1.861e-24   0.000e+00   4.843e-29   0.000e+00   -1.157e-26  8.120e-27   3.714e-27   
5.62341e+06  0.000e+00   5.589e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.906e-24   1.163e-26   -1.214e-23  6.476e-24   -1.755e-117 1.032e-25   3.081e-24   1.008e-23   2.461e-24   4.416e-26   -1.906e-24  -8.189e-27  1.871e-24   0.000e+00   4.905e-29   0.000e+00   -1.163e-26  8.189e-27   3.716e-27   
6.04296e+06  0.000e+00   5.591e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.915e-24   1.169e-26   -1.212e-23  6.446e-24   -1.757e-117 1.032e-25   3.081e-24   1.008e-23   2.463e-24   4.345e-26   -1.915e-24  -8.253e-27  1.880e-24   0.000e+00   4.962e-29   0.000e+00   -1.169e-26  8.253e-27   3.718e-27   
6.49382e+06  0.000e+00   5.592e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.922e-24   1.175e-26   -1.210e-23  6.419e-24   -1.758e-117 1.032e-25   3.081e-24   1.008e-23   2.464e-24   4.296e-26   -1.922e-24  -8.310e-27  1.888e-24   0.000e+00   5.015e-29   0.000e+00   -1.175e-26  8.310e-27   3.719e-27   
6.97831e+06  0.000e+00   5.594e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.928e-24   1.179e-26   -1.208e-23  6.396e-24   -1.759e-117 1.032e-25   3.081e-24   1.009e-23   2.466e-24   4.260e-26   -1.928e-24  -8.359e-27  1.894e-24   0.000e+00   5.063e-29   0.000e+00   -1.179e-26  8.359e-27   3.721e-27   
7.49894e+06  0.000e+00   5.595e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.934e-24   1.184e-26   -1.207e-23  6.375e-24   -1.760e-117 1.032e-25   3.081e-24   1.009e-23   2.467e-24   4.233e-26   -1.934e-24  -8.403e-27  1.900e-24   0.000e+00   5.106e-29   0.000e+00   -1.184e-26  8.403e-27   3.722e-27   
8.05842e+06  0.000e+00   5.596e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.939e-24   1.187e-26   -1.205e-23  6.357e-24   -1.760e-117 1.032e-25   3.081e-24   1.009e-23   2.468e-24   4.212e-26   -1.939e-24  -8.441e-27  1.905e-24   0.000e+00   5.145e-29   0.000e+00   -1.187e-26  8.441e-27   3.723e-27   
8.65964e+06  0.000e+00   5.597e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.943e-24   1.190e-26   -1.204e-23  6.342e-24   -1.761e-117 1.032e-25   3.081e-24   1.009e-23   2.469e-24   4.197e-26   -1.943e-24  -8.474e-27  1.910e-24   0.000e+00   5.181e-29   0.000e+00   -1.190e-26  8.474e-27   3.725e-27   
9.30572e+06  0.000e+00   5.598e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.947e-24   1.193e-26   -1.203e-23  6.328e-24   -1.762e-117 1.032e-25   3.081e-24   1.010e-23   2.470e-24   4.186e-26   -1.947e-24  -8.504e-27  1.914e-24   0.000e+00   5.214e-29   0.000e+00   -1.193e-26  8.504e-27   3.726e-27   
1.00000e+07  0.000e+00   5.599e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.950e-24   1.196e-26   -1.202e-23  6.315e-24   -1.763e-117 1.032e-25   3.081e-24   1.010e-23   2.471e-24   4.179e-26   -1.950e-24  -8.531e-27  1.917e-24   0.000e+00   5.245e-29   0.000e+00   -1.196e-26  8.531e-27   3.727e-27   
1.07461e+07  0.000e+00   5.600e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.953e-24   1.198e-26   -1.201e-23  6.303e-24   -1.764e-117 1.032e-25   3.081e-24   1.010e-23   2.472e-24   4.174e-26   -1.953e-24  -8.556e-27  1.921e-24   0.000e+00   5.275e-29   0.000e+00   -1.198e-26  8.556e-27   3.728e-27   
1.15478e+07  0.000e+00   5.601e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.956e-24   1.200e-26   -1.200e-23  6.291e-24   -1.764e-117 1.032e-25   3.081e-24   1.010e-23   2.473e-24   4.171e-26   -1.956e-24  -8.579e-27  1.924e-24   0.000e+00   5.303e-29   0.000e+00   -1.200e-26  8.579e-27   3.729e-27   
1.24094e+07  0.000e+00   5.601e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.959e-24   1.202e-26   -1.200e-23  6.280e-24   -1.765e-117 1.032e-25   3.081e-24   1.011e-23   2.474e-24   4.168e-26   -1.959e-24  -8.601e-27  1.926e-24   0.000e+00   5.331e-29   0.000e+00   -1.202e-26  8.601e-27   3.730e-27   
1.33352e+07  0.000e+00   5.602e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.962e-24   1.204e-26   -1.199e-23  6.270e-24   -1.766e-117 1.032e-25   3.081e-24   1.011e-23   2.475e-24   4.167e-26   -1.962e-24  -8.622e-27  1.929e-24   0.000e+00   5.358e-29   0.000e+00   -1.204e-26  8.622e-27   3.731e-27   
1.43301e+07  0.000e+00   5.603e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.964e-24   1.206e-26   -1.198e-23  6.259e-24   -1.767e-117 1.032e-25   3.081e-24   1.011e-23   2.476e-24   4.166e-26   -1.964e-24  -8.642e-27  1.932e-24   0.000e+00   5.385e-29   0.000e+00   -1.206e-26  8.642e-27   3.732e-27   
1.53993e+07  0.000e+00   5.604e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.967e-24   1.208e-26   -1.197e-23  6.249e-24   -1.768e-117 1.032e-25   3.081e-24   1.011e-23   2.477e-24   4.166e-26   -1.967e-24  -8.661e-27  1.934e-24   0.000e+00   5.412e-29   0.000e+00   -1.208e-26  8.661e-27   3.733e-27   
1.65482e+07  0.000e+00   5.605e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.969e-24   1.209e-26   -1.196e-23  6.239e-24   -1.768e-117 1.032e-25   3.081e-24   1.012e-23   2.478e-24   4.165e-26   -1.969e-24  -8.680e-27  1.937e-24   0.000e+00   5.438e-29   0.000e+00   -1.209e-26  8.680e-27   3.734e-27   
1.77828e+07  0.000e+00   5.606e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.971e-24   1.211e-26   -1.196e-23  6.229e-24   -1.769e-117 1.032e-25   3.081e-24   1.012e-23   2.479e-24   4.165e-26   -1.971e-24  -8.697e-27  1.939e-24   0.000e+00   5.464e-29   0.000e+00   -1.211e-26  8.697e-27   3.734e-27   
1.91095e+07  0.000e+00   5.607e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.974e-24   1.213e-26   -1.195e-23  6.219e-24   -1.770e-117 1.032e-25   3.081e-24   1.012e-23   2.480e-24   4.165e-26   -1.974e-24  -8.714e-27  1.941e-24   0.000e+00   5.489e-29   0.000e+00   -1.213e-26  8.714e-27   3.735e-27   
2.05353e+07  0.000e+00   5.608e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.976e-24   1.214e-26   -1.194e-23  6.209e-24   -1.770e-117 1.032e-25   3.081e-24   1.012e-23   2.481e-24   4.165e-26   -1.976e-24  -8.730e-27  1.943e-24   0.000e+00   5.514e-29   0.000e+00   -1.214e-26  8.730e-27   3.736e-27   
2.20673e+07  0.000e+00   5.608e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.978e-24   1.215e-26   -1.193e-23  6.199e-24   -1.771e-117 1.032e-25   3.081e-24   1.012e-23   2.482e-24   4.165e-26   -1.978e-24  -8.745e-27  1.945e-24   0.000e+00   5.538e-29   0.000e+00   -1.215e-26  8.745e-27   3.737e-27   
2.37137e+07  0.000e+00   5.609e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.980e-24   1.217e-26   -1.193e-23  6.190e-24   -1.772e-117 1.032e-25   3.081e-24   1.013e-23   2.483e-24   4.166e-26   -1.980e-24  -8.760e-27  1.947e-24   0.000e+00   5.561e-29   0.000e+00   -1.217e-26  8.760e-27   3.738e-27   
2.54830e+07  0.000e+00   5.610e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.981e-24   1.218e-26   -1.192e-23  6.180e-24   -1.772e-117 1.032e-25   3.081e-24   1.013e-23   2.483e-24   4.166e-26   -1.981e-24  -8.773e-27  1.949e-24   0.000e+00   5.583e-29   0.000e+00   -1.218e-26  8.773e-27   3.738e-27   
2.73842e+07  0.000e+00   5.611e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.983e-24   1.219e-26   -1.191e-23  6.172e-24   -1.773e-117 1.032e-25   3.081e-24   1.013e-23   2.484e-24   4.166e-26   -1.983e-24  -8.786e-27  1.950e-24   0.000e+00   5.605e-29   0.000e+00   -1.219e-26  8.786e-27   3.739e-27   
2.94273e+07  0.000e+00   5.611e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.984e-24   1.220e-26   -1.190e-23  6.163e-24   -1.773e-117 1.032e-25   3.081e-24   1.013e-23   2.485e-24   4.167e-26   -1.984e-24  -8.797e-27  1.952e-24   0.000e+00   5.625e-29   0.000e+00   -1.220e-26  8.797e-27   3.739e-27   
3.16228e+07  0.000e+00   5.612e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.986e-24   1.221e-26   -1.190e-23  6.155e-24   -1.774e-117 1.032e-25   3.081e-24   1.013e-23   2.486e-24   4.167e-26   -1.986e-24  -8.808e-27  1.953e-24   0.000e+00   5.644e-29   0.000e+00   -1.221e-26  8.808e-27   3.740e-27   
3.39821e+07  0.000e+00   5.613e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.987e-24   1.222e-26   -1.189e-23  6.147e-24   -1.774e-117 1.032e-25   3.081e-24   1.013e-23   2.487e-24   4.168e-26   -1.987e-24  -8.818e-27  1.955e-24   0.000e+00   5.662e-29   0.000e+00   -1.222e-26  8.818e-27   3.740e-27   
3.65174e+07  0.000e+00   5.613e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.988e-24   1.223e-26   -1.189e-23  6.139e-24   -1.775e-117 1.032e-25   3.081e-24   1.014e-23   2.487e-24   4.168e-26   -1.988e-24  -8.827e-27  1.956e-24   0.000e+00   5.679e-29   0.000e+00   -1.223e-26  8.827e-27   3.741e-27   
3.92419e+07  0.000e+00   5.614e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.989e-24   1.223e-26   -1.188e-23  6.132e-24   -1.775e-117 1.032e-25   3.081e-24   1.014e-23   2.488e-24   4.169e-26   -1.989e-24  -8.835e-27  1.957e-24   0.000e+00   5.695e-29   0.000e+00   -1.223e-26  8.835e-27   3.741e-27   
4.21697e+07  0.000e+00   5.615e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.990e-24   1.224e-26   -1.187e-23  6.126e-24   -1.776e-117 1.032e-25   3.081e-24   1.014e-23   2.489e-24   4.169e-26   -1.990e-24  -8.843e-27  1.958e-24   0.000e+00   5.709e-29   0.000e+00   -1.224e-26  8.843e-27   3.741e-27   
4.53158e+07  0.000e+00   5.615e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.991e-24   1.225e-26   -1.187e-23  6.119e-24   -1.776e-117 1.032e-25   3.081e-24   1.014e-23   2.489e-24   4.170e-26   -1.991e-24  -8.849e-27  1.959e-24   0.000e+00   5.722e-29   0.000e+00   -1.225e-26  8.849e-27   3.742e-27   
4.86968e+07  0.000e+00   5.616e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.992e-24   1.225e-26   -1.186e-23  6.114e-24   -1.776e-117 1.032e-25   3.081e-24   1.014e-23   2.490e-24   4.170e-26   -1.992e-24  -8.855e-27  1.960e-24   0.000e+00   5.734e-29   0.000e+00   -1.225e-26  8.855e-27   3.742e-27   
5.23299e+07  0.000e+00   5.616e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.993e-24   1.226e-26   -1.186e-23  6.108e-24   -1.777e-117 1.032e-25   3.081e-24   1.014e-23   2.490e-24   4.171e-26   -1.993e-24  -8.861e-27  1.960e-24   0.000e+00   5.745e-29   0.000e+00   -1.226e-26  8.861e-27   3.742e-27   
5.62341e+07  0.000e+00   5.617e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.993e-24   1.226e-26   -1.185e-23  6.104e-24   -1.777e-117 1.032e-25   3.081e-24   1.014e-23   2.491e-24   4.172e-26   -1.993e-24  -8.865e-27  1.961e-24   0.000e+00   5.755e-29   0.000e+00   -1.226e-26  8.865e-27   3.742e-27   
6.04296e+07  0.000e+00   5.617e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.994e-24   1.226e-26   -1.185e-23  6.099e-24   -1.777e-117 1.032e-25   3.081e-24   1.015e-23   2.491e-24   4.172e-26   -1.994e-24  -8.869e-27  1.962e-24   0.000e+00   5.764e-29   0.000e+00   -1.226e-26  8.869e-27   3.743e-27   
6.49382e+07  0.000e+00   5.618e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.995e-24   1.227e-26   -1.185e-23  6.095e-24   -1.778e-117 1.032e-25   3.081e-24   1.015e-23   2.492e-24   4.172e-26   -1.995e-24  -8.873e-27  1.962e-24   0.000e+00   5.771e-29   0.000e+00   -1.227e-26  8.873e-27   3.743e-27   
6.97831e+07  0.000e+00   5.618e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.995e-24   1.227e-26   -1.184e-23  6.092e-24   -1.778e-117 1.032e-25   3.081e-24   1.015e-23   2.492e-24   4.173e-26   -1.995e-24  -8.876e-27  1.962e-24   0.000e+00   5.778e-29   0.000e+00   -1.227e-26  8.876e-27   3.743e-27   
7.49894e+07  0.000e+00   5.618e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.995e-24   1.227e-26   -1.184e-23  6.089e-24   -1.778e-117 1.032e-25   3.081e-24   1.015e-23   2.492e-24   4.173e-26   -1.995e-24  -8.879e-27  1.963e-24   0.000e+00   5.784e-29   0.000e+00   -1.227e-26  8.879e-27   3.743e-27   
8.05842e+07  0.000e+00   5.618e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.996e-24   1.227e-26   -1.184e-23  6.086e-24   -1.778e-117 1.032e-25   3.081e-24   1.015e-23   2.493e-24   4.173e-26   -1.996e-24  -8.881e-27  1.963e-24   0.000e+00   5.789e-29   0.000e+00   -1.227e-26  8.881e-27   3.743e-27   
8.65964e+07  0.000e+00   5.619e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.996e-24   1.227e-26   -1.184e-23  6.084e-24   -1.778e-117 1.032e-25   3.081e-24   1.015e-23   2.493e-24   4.174e-26   -1.996e-24  -8.883e-27  1.963e-24   0.000e+00   5.793e-29   0.000e+00   -1.227e-26  8.883e-27   3.743e-27   
9.30572e+07  0.000e+00   5.619e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.996e-24   1.228e-26   -1.184e-23  6.082e-24   -1.778e-117 1.032e-25   3.081e-24   1.015e-23   2.493e-24   4.174e-26   -1.996e-24  -8.884e-27  1.964e-24   0.000e+00   5.797e-29   0.000e+00   -1.228e-26  8.884e-27   3.743e-27   
1.00000e+08  0.000e+00   5.619e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.996e-24   1.228e-26   -1.183e-23  6.080e-24   -1.778e-117 1.032e-25   3.081e-24   1.015e-23   2.493e-24   4.174e-26   -1.996e-24  -8.886e-27  1.964e-24   0.000e+00   5.800e-29   0.000e+00   -1.228e-26  8.886e-27   3.743e-27   
